ITEM_20150317_001164	Bien que les ingrédients soient inconnus, cette armure est très utile.
ITEM_20150317_001165	
ITEM_20150317_001166	
ITEM_20150317_001167	
ITEM_20150317_001168	
ITEM_20150317_001169	
ITEM_20150317_001170	
ITEM_20150317_001171	
ITEM_20150317_001172	
ITEM_20150317_001173	
ITEM_20150317_001174	
ITEM_20150317_001175	
ITEM_20150317_001176	
ITEM_20150317_001177	
ITEM_20150317_001178	
ITEM_20150317_001179	
ITEM_20150317_001180	
ITEM_20150317_001181	
ITEM_20150317_001182	
ITEM_20150317_001183	
ITEM_20150317_001184	
ITEM_20150317_001185	
ITEM_20150317_001186	
ITEM_20150317_001187	
ITEM_20150317_001188	
ITEM_20150317_001189	
ITEM_20150317_001190	
ITEM_20150317_001191	
ITEM_20150317_001192	
ITEM_20150317_001193	
ITEM_20150317_001194	
ITEM_20150317_001195	
ITEM_20150317_001196	
ITEM_20150317_001197	
ITEM_20150317_001198	
ITEM_20150317_001199	
ITEM_20150317_001200	
ITEM_20150317_001201	
ITEM_20150317_001202	
ITEM_20150317_001203	
ITEM_20150317_001204	
ITEM_20150317_001205	
ITEM_20150317_001206	
ITEM_20150317_001207	
ITEM_20150317_001208	
ITEM_20150317_001209	
ITEM_20150317_001210	
ITEM_20150317_001211	
ITEM_20150317_001212	
ITEM_20150317_001213	
ITEM_20150317_001214	
ITEM_20150317_001215	
ITEM_20150317_001216	
ITEM_20150317_001217	
ITEM_20150317_001218	
ITEM_20150317_001219	
ITEM_20150317_001220	
ITEM_20150317_001221	
ITEM_20150317_001222	
ITEM_20150317_001223	
ITEM_20150317_001224	
ITEM_20150317_001225	
ITEM_20150317_001226	
ITEM_20150317_001227	
ITEM_20150317_001228	
ITEM_20150317_001229	
ITEM_20150317_001230	
ITEM_20150317_001231	
ITEM_20150317_001232	
ITEM_20150317_001233	
ITEM_20150317_001234	
ITEM_20150317_001235	
ITEM_20150317_001236	
ITEM_20150317_001237	
ITEM_20150317_001238	
ITEM_20150317_001239	
ITEM_20150317_001240	
ITEM_20150317_001241	
ITEM_20150317_001242	
ITEM_20150317_001243	
ITEM_20150317_001244	
ITEM_20150317_001245	
ITEM_20150317_001246	
ITEM_20150317_001247	
ITEM_20150317_001248	
ITEM_20150317_001249	
ITEM_20150317_001250	
ITEM_20150317_001251	
ITEM_20150317_001252	
ITEM_20150317_001253	
ITEM_20150317_001254	Fabriquée par une recette résultant de centaines d'années d'expérience et de la sagesse des mineurs.
ITEM_20150317_001255	
ITEM_20150317_001256	
ITEM_20150317_001257	
ITEM_20150317_001258	
ITEM_20150317_001259	
ITEM_20150317_001260	
ITEM_20150317_001261	
ITEM_20150317_001262	
ITEM_20150317_001263	
ITEM_20150317_001264	
ITEM_20150317_001265	
ITEM_20150317_001266	
ITEM_20150317_001267	
ITEM_20150317_001268	
ITEM_20150317_001269	
ITEM_20150317_001270	
ITEM_20150317_001271	
ITEM_20150317_001272	
ITEM_20150317_001273	
ITEM_20150317_001274	
ITEM_20150317_001275	
ITEM_20150317_001276	
ITEM_20150317_001277	
ITEM_20150317_001278	
ITEM_20150317_001279	
ITEM_20150317_001280	
ITEM_20150317_001281	
ITEM_20150317_001282	
ITEM_20150317_001283	
ITEM_20150317_001284	
ITEM_20150317_001285	
ITEM_20150317_001286	
ITEM_20150317_001287	
ITEM_20150317_001288	
ITEM_20150317_001289	Faites un Clic droit pour équiper cet objet.
ITEM_20150317_001290	
ITEM_20150317_001291	
ITEM_20150317_001292	
ITEM_20150317_001293	
ITEM_20150317_001294	
ITEM_20150317_001295	
ITEM_20150317_001296	
ITEM_20150317_001297	
ITEM_20150317_001298	
ITEM_20150317_001299	
ITEM_20150317_001300	Le fait qu'un tel équipement soit si abordable est une bénédiction pour les débutants.
ITEM_20150317_001301	
ITEM_20150317_001302	Ce talisman est la raison pour laquelle les attaques n'ont parfois aucun effet sur les Vubbes.
ITEM_20150317_001303	
ITEM_20150317_001304	La rumeur dit que les dents de Chupacabra papotent dans un murmure à toutes les autres. Indépendamment de cela, elles contiennent définitivement quelque pouvoir magique.
ITEM_20150317_001305	
ITEM_20150317_001306	Il est recommandé de ne pas le retirer lorsque que vous portez quelque chose.
ITEM_20150317_001307	
ITEM_20150317_001308	Vous pourriez vous sentir plus léger, mais en réalité, vous n'etes pas devenu plus mince.
ITEM_20150317_001309	
ITEM_20150317_001310	Dans la bataille, un petit élément peut faire la différence entre la vie et la mort. Vous ne regretterez certainement pas de porter ce collier.
ITEM_20150317_001311	
ITEM_20150317_001312	Malheureusement, il ne vous aidera pas beaucoup lors de vos études.
ITEM_20150317_001313	
ITEM_20150317_001314	Ce collier fait ressortir la puissance de l'âme de l'utilisateur.
ITEM_20150317_001315	
ITEM_20150317_001316	Les objets faits main de Fedimian ont eu une excellente réputation pendant des centaines d'années. Vous pouvez sentir la différence lorsque vous les comparez à des objets non-Fedimian.
ITEM_20150317_001317	
ITEM_20150317_001318	
ITEM_20150317_001319	
ITEM_20150317_001320	
ITEM_20150317_001321	
ITEM_20150317_001322	Augmente la puissance magique du porteur.
ITEM_20150317_001323	
ITEM_20150317_001324	
ITEM_20150317_001325	
ITEM_20150317_001326	
ITEM_20150317_001327	
ITEM_20150317_001328	Collier accordé avec la bénédiction de la Cathédrale.
ITEM_20150317_001329	
ITEM_20150317_001330	
ITEM_20150317_001331	
ITEM_20150317_001332	
ITEM_20150317_001333	Selon la légende, après avoir appris sa recette secrète, Lydia Schaffen avait l'habitude de porter ce collier pour perfectionner ses compétences au cours de sa période initiale comme une simple apprentie.
ITEM_20150317_001334	
ITEM_20150317_001335	Il est dit qu'un sorcier humain a donné la recette de ce collier aux Pantos il y a longtemps comme un cadeau, alors que les Pantos et l'humanité n'étaient pas hostiles l'un envers l'autre.
ITEM_20150317_001336	
ITEM_20150317_001337	Utilisé comme récompense par le Maître Pyromancien auprès des débutants. Cette tradition a cessé après que les déesses aient disparu.
ITEM_20150317_001338	
ITEM_20150317_001339	Depuis leur prise de fonction avant le Grand Cataclysme des plantes, le Maître Cryomancien a arrêté la tradition d'accorder ce pendentif aux gens. Maintenant, ce pendentif doit être obtenu ou fabriqué par les utilisateurs eux-mêmes.
ITEM_20150317_001340	
ITEM_20150317_001341	Fusionner deux objets magiques devient facile une fois que vous trouvez le catalyseur. Les humains, cependant, ne sont pas les seuls à avoir fait la course pour découvrir un tel catalyseur.
ITEM_20150317_001342	
ITEM_20150317_001343	Beaucoup de nouveaux objets magiques utilisant la puissance des monstres ont été inventés depuis le Grand Cataclysme des plantes.
ITEM_20150317_001344	
ITEM_20150317_001345	Le Maître Pyromancien n'est pas lié à la création de cet objet.
ITEM_20150317_001346	
ITEM_20150317_001347	Selon une rumeur, le Maître Cryomancien fait un profit à chaque fois que cet objet est vendu.
ITEM_20150317_001348	
ITEM_20150317_001349	Les personnes principalement impliquées dans la fabrication de cet objet sont les sorciers expulsés de la Tour de Mages.
ITEM_20150317_001350	
ITEM_20150317_001351	Selon la légende, Agailla Flurry a préparé plusieurs dizaines de copies de cet objet et a combattu les Rois Démons jusqu'à ce qu'ils soient tous détruits.
ITEM_20150317_001352	
ITEM_20150317_001353	Un objet fabriqué en combinant et en condensant tout ce qui est connu pour être bon pour la santé grâce à la magie.
ITEM_20150317_001354	
ITEM_20150317_001355	La recette de cet objet est connue depuis de nombreuses années dans le royaume, mais une théorie suggère que son origine se trouve être la ville natale du Maître des Barbares. On suppose que sa méthode de fabrication diffère selon sa provenance.
ITEM_20150317_001356	
ITEM_20150317_001357	Les ténèbres du monde des démons vus par cet œil ont changé de camp, et ne servent désormais plus qu'à vous protéger.
ITEM_20150317_001358	
ITEM_20150317_001359	Quand un plan de retour à ce monde en tant que mort-vivant a été déjoué, le pouvoir et l'intention sont contenus dans ce collier.
ITEM_20150317_001360	
ITEM_20150317_001361	Le malheur peut vous pourchasser si vous portez quelque chose qui ne vous appartient pas. Ne vous inquiétez pas, puisque le nom et l'origine de ce collier sont inconnus.
ITEM_20150317_001362	
ITEM_20150317_001363	
ITEM_20150317_001364	Les dernières possessions d'un noble soldat ont trouvé un nouveau propriétaire.
ITEM_20150317_001365	
ITEM_20150317_001366	Son origine remonte au don d'un sage au Grand roi Zachariel comme symbole de servitude durant la période de fondation du royaume . L'un des rois suivants révéla la recette, et beaucoup ont été conçus par le passé. Cependant, il est maintenant difficile de trouver la recette.
ITEM_20150317_001367	
ITEM_20150317_001368	Certaines personnes disent que cet objet prouve la théorie selon laquelle les démons ont été les premiers à découvrir la méthode secrète pour augmenter simultanément toutes les capacités, et pas les humains.
ITEM_20150317_001369	
ITEM_20150317_001370	En mélangeant deux éléments qui normalement ne se mélangent pas, vous pouvez maximiser la puissance de l'un d'eux. Il faut cependant tenir compte de la perte d'avantages et des autres traits résultant de cette combinaison.
ITEM_20150317_001371	
ITEM_20150317_001372	Bien que cet objet n'ait pas pu protéger son ancien propriétaire, il est resté à ses côtés jusqu'à la fin. Heureusement, ce collier réussit dans les deux tâches pour vous.
ITEM_20150317_001373	
ITEM_20150317_001374	Un objet qui contient la grâce de la Déesse Žemyna, qui désapprouve toute sorte de litige. Apporte une incroyable protection à son porteur, mais diminue drastiquement le pouvoir offensif de celui qui l'emploie.
ITEM_20150317_001375	
ITEM_20150317_001376	Si vous êtes à la recherche d'une façon d'améliorer toutes les capacités d'une personne, la réponse est déjà connue. Cependant, il n'est pas facile de la mettre en œuvre à vos propres fins.
ITEM_20150317_001377	
ITEM_20150317_001378	Les rumeurs disent que le porteur de cet objet doit laisser une partie de son âme dans un autre monde. En dépit du grand nombre de personnes faisant des recherches là dessus, le mécanisme de cet objet est encore un mystère.
ITEM_20150317_001379	
ITEM_20150317_001380	
ITEM_20150317_001381	
ITEM_20150317_001382	L'emplacement où le bijou était fixé est encore bien visible.
ITEM_20150317_001383	
ITEM_20150317_001384	Certains cuirs de monstre, bien qu'ils n'aient pas tous des attributs magiques, peuvent obtenir des effets magiques en fonction de la façon dont ils sont tannés. Vous ne devriez pas rejeter cet objet sur la base de ce qui le compose.
ITEM_20150317_001385	
ITEM_20150317_001386	Certaines personnes croient que cet objet augmente votre force musculaire, ce qui est tout à fait inexact.
ITEM_20150317_001387	
ITEM_20150317_001388	Une augmentation de votre force mentale n'est pas une amplification de vos propres capacités, mais une plus forte liaison avec votre environnement. Celle-ci va, à son tour, reconstituer votre énergie.
ITEM_20150317_001389	
ITEM_20150317_001390	La précision est, par essence, la capacité à exercer un contrôle précis sur votre corps. L'Accuracy Bangle permet ce genre de self-control.
ITEM_20150317_001391	
ITEM_20150317_001392	Il est dit que les bénédictions de la Déesse des terres, Zemyna, se trouvent dans cet équipement.
ITEM_20150317_001393	
ITEM_20150317_001394	Bien que dépourvu de tout effet magique, il va certainement augmenter votre défense.
ITEM_20150317_001395	
ITEM_20150317_001396	Pour les équipements nécessitant peu ou pas d'effet magique, les objets de Fedimian sont réputés pour avoir une longue histoire d'un grand savoir-faire et de qualité.
ITEM_20150317_001397	
ITEM_20150317_001398	
ITEM_20150317_001399	
ITEM_20150317_001400	
ITEM_20150317_001401	La plupart considèrent cet objet comme la version usée et endommagée de l'Iron Bangle.
ITEM_20150317_001402	
ITEM_20150317_001403	
ITEM_20150317_001404	Il est composé d'un bois léger.
ITEM_20150317_001405	
ITEM_20150317_001406	
ITEM_20150317_001407	
ITEM_20150317_001408	
ITEM_20150317_001409	
ITEM_20150317_001410	
ITEM_20150317_001411	Cet objet est utilisé pour être principalement constitué de cristaux de la mine de cristal. La production de cet objet est devenue difficile lorsque la mine a connu de nombreuses difficultés comme précédemment.
ITEM_20150317_001412	
ITEM_20150317_001413	Selon les porteurs de cet objet, il fait se sentir comme débordant de force et de vitalité.
ITEM_20150317_001414	
ITEM_20150317_001415	Ce bracelet a malheureusement été utilisé par le passé pendant plus de batailles entre les êtres humains que contre des monstres.
ITEM_20150317_001416	
ITEM_20150317_001417	Cet objet a été fabriqué avec divers poisons depuis son origine et, avec le Grand Cataclysme des plantes, les matériaux sont devenus encore plus faciles à trouver.
ITEM_20150317_001418	
ITEM_20150317_001419	Après avoir découvert rapidement les faiblesses des Plantes, la famille Winterspoon a ouvertement fait partager les façons d'utiliser ces informations avec les gens.
ITEM_20150317_001420	
ITEM_20150317_001421	Lorsque la matière inorganique mute et devient un monstre, il existe un moyen de les affaiblir en manipulant leurs esprits. Cet équipement contient un mécanisme produisant cet effet.
ITEM_20150317_001422	
ITEM_20150317_001423	Ce bracelet est bien connu parmi les chasseurs et ce depuis longtemps. Avec la prolifération soudaine des monstres ces derniers temps, plus de gens l'utilisent.
ITEM_20150317_001424	
ITEM_20150317_001425	L'instinct sanguinaire contenu dans l'un de ses matériaux impacterait la précision de l'utilisateur.
ITEM_20150317_001426	
ITEM_20150317_001427	Une très vieille recette dont l'époque d'origine ne peut être déterminée. Bien que rare, elle a été trouvée dans de nombreux endroits differents.
ITEM_20150317_001428	
ITEM_20150317_001429	Originaire des démons qui transmirent la recette aux Vubbes, cette recette fut partagée par les guerriers humains qui la volèrent aux Vubbes.
ITEM_20150317_001430	
ITEM_20150317_001431	Il y a une rumeur selon laquelle le prix de ces bijoux sont sur le point de monter en flèche grâce à l'augmentation du nombre de personnes qui veulent le porter.
ITEM_20150317_001432	
ITEM_20150317_001433	Certains disent qu'ils peuvent sentir l'odeur de la mer à partir de cet objet, mais cela est probablement juste une illusion psychologique.
ITEM_20150317_001434	
ITEM_20150317_001435	Vous pouvez dire d'où le pouvoir des Bearkaras vient.
ITEM_20150317_001436	
ITEM_20150317_001437	S'il s'agit de la première fois que vous portez quelque chose à votre poignet, c'est un bon choix.
ITEM_20150317_001438	
ITEM_20150317_001439	Ce bandeau a été inventé durant le règne du roi Kadumel lorsque les jeux du cirque étaient populaires. Avec la menace croissante des monstres, cette recette attire l'attention.
ITEM_20150317_001440	
ITEM_20150317_001441	Il a été nommé d'après le scientifique qui a découvert de nouveaux moyens de s'occuper des nouvelles espèces apparues après le Grand Cataclysme des plantes.
ITEM_20150317_001442	
ITEM_20150317_001443	Si vous regardez attentivement,
ITEM_20150317_001444	Fabriqué par les premiers humains, béni par les origines de la vie quand la lumière et les ténèbres existaient aussi
ITEM_20150317_001445	vous pouvez lire la gravure ci-dessous :
ITEM_20150317_001446	
ITEM_20150317_001447	
ITEM_20150317_001448	Il est dit que ce bracelet est un souvenir dédié au Grand Roi, conçu par ses disciples après sa mort.
ITEM_20150317_001449	
ITEM_20150317_001450	Selon une légende, un guerrier obtenut ce bracelet au prix de renoncer à sa santé mentale et à l'humanité pour la frénésie pure, afin de sceller un roi démon très puissant.
ITEM_20150317_001451	
ITEM_20150317_001452	Vous pouvez utiliser une compétence spéciale
ITEM_20150317_001453	
ITEM_20150317_001454	
ITEM_20150317_001455	
ITEM_20150317_001456	
ITEM_20150317_001457	
ITEM_20150317_001458	Il a été fait avec élégance pour le bal royal et des événements officiels, sans restreindre les mouvements de vos membres.
ITEM_20150317_001459	
ITEM_20150317_001460	Les Peltastas préfèrent une tenue de qualité supérieure parce qu'ils se soucient plus de l'étalage de leurs actions au combat auprès de leurs alliés que le danger d'être repéré par un ennemi.
ITEM_20150317_001461	
ITEM_20150317_001462	Un costume fait pour laisser la jambe libre de ses mouvements, comme le saut et le jet de lance. Aussi approprié pour les événements nécessitant une tenue officielle.
ITEM_20150317_001463	
ITEM_20150317_001464	Ce costume hérite d'un aspect traditionnel qui se poursuit depuis un millier d'années.
ITEM_20150317_001465	
ITEM_20150317_001466	Bien que les Barbares ne suivent pas un style particulier, ceci serait plus proche de leur préférence.
ITEM_20150317_001467	
ITEM_20150317_001468	Fait pour être approprié pour un cavalier. Minimise également le fardeau de la monture.
ITEM_20150317_001469	
ITEM_20150317_001470	Ce costume se compose de plusieurs couches de vêtements superposés. Il démontre la sagesse des marins.
ITEM_20150317_001471	
ITEM_20150317_001472	Il exprime leur liberté d'esprit tout en conservant l'aspect traditionnel des Doppelsoeldners d'origine.
ITEM_20150317_001473	
ITEM_20150317_001474	Fait pour traverser les tempêtes, tout en bénéficiant des capacités défensives appropriées pour les batailles.
ITEM_20150317_001475	
ITEM_20150317_001476	Un costume traditionnel reflétant le besoin de vêtements adaptés aux longs voyages des Ecuyers à travers des paysages variés .
ITEM_20150317_001477	
ITEM_20150317_001478	
ITEM_20150317_001479	
ITEM_20150317_001480	
ITEM_20150317_001481	
ITEM_20150317_001482	
ITEM_20150317_001483	Les Pyromanciens croient que leur costume représente leur image à la fois en tant que sorcier et clerc gentleman.
ITEM_20150317_001484	
ITEM_20150317_001485	Fabriqué pour résister non seulement à une brise fraîche, mais également aux températures glaciales. Le costume a été modifié pour être extrêmement pratique, ce qui reflète la personnalité du Maître actuel.
ITEM_20150317_001486	
ITEM_20150317_001487	Malgré son look soigné, le costume est très flottant lorsqu'il est porté. Ceci car les Psychokinos détestent être confinés, que ce soit leur âme ou leur corps.
ITEM_20150317_001488	
ITEM_20150317_001489	Ce costume multicouches est conçu de telle manière qu'il puisse être enlevé couche par couche lors d'une urgence.
ITEM_20150317_001490	
ITEM_20150317_001491	Pour une robe de lanceur de sorts, elle est plutôt bien optimisée pour le combat. Si l'on pense aux créatures qu'ils doivent affronter, c'est franchement justifié.
ITEM_20150317_001492	
ITEM_20150317_001493	En raison de leur nature à rechercher des connexions entre les choses, les Linkers préfèrent une tenue simple qui ne rappelera rien a personne. Ils disent qu'ils font cela pour que les gens n'aient pas une vision normalisée de Linkers.
ITEM_20150317_001494	
ITEM_20150317_001495	Les Chronomanciens affirment que leur costume était le style préféré d'Agailla Flurry.
ITEM_20150317_001496	
ITEM_20150317_001497	Bien que les Nécromanciens eux-mêmes ne veuillent pas avoir l'air sombre, leur costume l'est assez pour diriger des funérailles.
ITEM_20150317_001498	
ITEM_20150317_001499	En vérité, leur costume ne correspond pas à la magie qu'ils pratiquent, mais la tradition est un facteur très fort qui ne peut être ignoré.
ITEM_20150317_001500	
ITEM_20150317_001501	Il a été conçu avec une attention particulière afin de ne pas être lié à une branche particulière de la magie.
ITEM_20150317_001502	
ITEM_20150317_001503	
ITEM_20150317_001504	
ITEM_20150317_001505	Un costume optimisé et conçu pour la survie à long terme dans la forêt.
ITEM_20150317_001506	
ITEM_20150317_001507	Il était autrefois utilisé pour être un uniforme de gardes des grandes villes. Toutefois, le costume est resté identique, même après que les Arbalétriers aient été dissociés de ce rôle.
ITEM_20150317_001508	
ITEM_20150317_001509	Le costume du Ranger est une évolution du costume de l'Arbalétrier.
ITEM_20150317_001510	
ITEM_20150317_001511	Bien que les Sapeurs soient liés à l'armée, leur tenue n'est pas réglementée en raison de leur rôle de spécialiste.
ITEM_20150317_001512	
ITEM_20150317_001513	Un costume très traditionnel de leur ville natale reflétant leur histoire.
ITEM_20150317_001514	
ITEM_20150317_001515	Ce costume permet à l'utilisateur de tourner librement leur torse tout en montant, et a été conçu pour être confortable pour les jambes de l'utilisateur.
ITEM_20150317_001516	
ITEM_20150317_001517	Un costume conçu avec une considération focalisée sur le temps d'activité plutôt que l'environnement.
ITEM_20150317_001518	
ITEM_20150317_001519	Similaire au design du costume d'Eclaireur, mais avec une meilleure mobilité. Il est clairement inapproprié pour les événements officiels.
ITEM_20150317_001520	
ITEM_20150317_001521	Un costume solennel et vaillant qui donne réconfort et un sentiment de confiance aux autres.
ITEM_20150317_001522	
ITEM_20150317_001523	Il offre une capacité défensive surprenante en raison des tissus épais utilisés. Considérant le rôle de son porteur, la mobilité peut être sacrifiée sans problème.
ITEM_20150317_001524	
ITEM_20150317_001525	
ITEM_20150317_001526	
ITEM_20150317_001527	
ITEM_20150317_001528	
ITEM_20150317_001529	Les Prêtres se croient les plus neutres et traditionnels parmi les Clercs, et leur costume reflète cette croyance.
ITEM_20150317_001530	
ITEM_20150317_001531	Les Krivis revendiquent fièrement être les gardiens de la plus ancienne des fois traditionnelles. Leurs costumes datent du reigne du Grand Roi Zachariel.
ITEM_20150317_001532	
ITEM_20150317_001533	Un costume près du corps adapté à toute activité, qu'il s'agisse de regarder dans une boule de cristal, de tricoter, ou d'utiliser une arme.
ITEM_20150317_001534	
ITEM_20150317_001535	Le longue drapé utilisé dans ce costume serait utile pour la vie en extérieur.
ITEM_20150317_001536	
ITEM_20150317_001537	Cette tenue a été fortement influencée par le lieu d'origine de son porteur.
ITEM_20150317_001538	
ITEM_20150317_001539	Inutile de dire que les vêtements inconfortables pour la sculpture ne sont même pas pris en considération.
ITEM_20150317_001540	
ITEM_20150317_001541	Doux et léger, ce costume réconforterait et calmerait votre corps et votre âme.
ITEM_20150317_001542	
ITEM_20150317_001543	Un costume soulignant la solennité d'un clerc, tout en étant suffisamment à l'aise pour l'entraînement physique.
ITEM_20150317_001544	
ITEM_20150317_001545	Comme leurs tenues, ce costume donne un sentiment de foi aux autres.
ITEM_20150317_001546	
ITEM_20150317_001547	Les Paladins ont deux ensembles de costumes pour des fins différentes : un d'intérieur pour la prière et un autre d'extérieur pour le combat. Celui-ci est pour ce dernier.
ITEM_20150317_001548	
ITEM_20150317_001549	
ITEM_20150317_001550	
ITEM_20150317_001551	
ITEM_20150317_001552	Un élément de costume pour accessoiriser vos cheveux. Vous pouvez l'équiper en faisant un clic droit sur l'objet.
ITEM_20150317_001553	
ITEM_20150317_001554	Cela vous fera gagner l'affection d'un certain animal.
ITEM_20150317_001555	
ITEM_20150317_001556	
ITEM_20150317_001557	Lunettes utilisées pour vous protéger les yeux.
ITEM_20150317_001558	
ITEM_20150317_001559	
ITEM_20150317_001560	
ITEM_20150317_001561	
ITEM_20150317_001562	Vous permet de garder vos yeux ouverts dans toutes les conditions. La buée pourrait être un problème, cependant.
ITEM_20150317_001563	
ITEM_20150317_001564	Couvre-chef basé sur les oreilles d'un lapin Lepus. L'utiliser n'améliorera pas votre audition.
ITEM_20150317_001565	
ITEM_20150317_001566	Facile à trouver durant l'automne. Il peut sentir comme le fruit Ginkgo.
ITEM_20150317_001567	
ITEM_20150317_001568	Vivez la sensation de poser un Tiger Swallowtail sur votre tête.
ITEM_20150317_001569	
ITEM_20150317_001570	Peut être utilisé comme un outil d'écriture si nécessaire.
ITEM_20150317_001571	
ITEM_20150317_001572	Un champignon peut pousser sur votre tête.
ITEM_20150317_001573	
ITEM_20150317_001574	Un grand pouvoir implique de grandes responsabilités.
ITEM_20150317_001575	
ITEM_20150317_001576	Veillez à ne pas être pris pour être un malade mental.
ITEM_20150317_001577	
ITEM_20150317_001578	Un masque avec une vilaine tête de tigre dessus.
ITEM_20150317_001579	
ITEM_20150317_001580	Si vous faites face à la vraie Teeny, elle sera très différente d'une poupée.
ITEM_20150317_001581	
ITEM_20150317_001582	Un casque avec une décoration d'aile.
ITEM_20150317_001583	
ITEM_20150317_001584	Inspiré par une aile de la Déesse.
ITEM_20150317_001585	
ITEM_20150317_001586	Personne ne sait pourquoi l'œuf a été niché sur la tête de quelqu'un.
ITEM_20150317_001587	
ITEM_20150317_001588	Si vous ne le nourrissez pas correctement, vous pourriez devenir chauve à cause de la faim du poussin.
ITEM_20150317_001589	
ITEM_20150317_001590	Maintenant, vous aurez toujours des oeufs pour le petit déjeuner.
ITEM_20150317_001591	
ITEM_20150317_001592	Un chapeau utilisé pour un événement spécial ou pour la marche.
ITEM_20150317_001593	
ITEM_20150317_001594	Un chapeau pompeux et fantaisiste.
ITEM_20150317_001595	
ITEM_20150317_001596	Les dernières lunettes tendance. Elles comportent une paire de verres de couleur.
ITEM_20150317_001597	
ITEM_20150317_001598	Très bon quand vous avez de la fièvre ou pour garder la tête froide.
ITEM_20150317_001599	
ITEM_20150317_001600	Sent très bon.
ITEM_20150317_001601	
ITEM_20150317_001602	Ne vous préoccupez pas que la plume soit plus grande que le chapeau.
ITEM_20150317_001603	
ITEM_20150317_001604	Un chapeau décoratif fait pour ressembler à une feuille d'érable. Tenir éloigné du feu.
ITEM_20150317_001605	
ITEM_20150317_001606	Un chapeau orné de pompons. Parfois utilisé par un fonctionnaire de haut rang ou par des personnes célèbres.
ITEM_20150317_001607	
ITEM_20150317_001608	Le porter ne vous donnera pas de pouvoirs de guérison.
ITEM_20150317_001609	
ITEM_20150317_001610	Bandeau avec des fleurs de la forêt de Katyn. Il en émane une lumière bleue pâle.
ITEM_20150317_001611	
ITEM_20150317_001612	Soyez plus mignon avec cela.
ITEM_20150317_001613	
ITEM_20150317_001614	Moooo mooooo mooo moo moooo.
ITEM_20150317_001615	
ITEM_20150317_001616	Dans certaines régions, les gens dansent en portant ce masque pour éloigner les mauvais esprits.
ITEM_20150317_001617	
ITEM_20150317_001618	
ITEM_20150317_001619	Basé sur une créature de conte d'un pays lointain.
ITEM_20150317_001620	
ITEM_20150317_001621	Fait pour ressembler à la tête d'un renard. Les gens disent que ce masque serait habituellement porté par des assassins.
ITEM_20150317_001622	Lunettes de l'au-delà
ITEM_20150317_001623	Si vous le portez, vous pourrez profiter d'une meilleure perception de la profondeur.
ITEM_20150317_001624	
ITEM_20150317_001625	Si vous portez ceci, l'efficacité de vos coups de tête peut augmenter.
ITEM_20150317_001626	
ITEM_20150317_001627	Le porter ne vous pas donnera aucuns pouvoirs spéciaux contre les démons ou vice-versa.
ITEM_20150317_001628	
ITEM_20150317_001629	Parfois la mariée potera ceci pendant son mariage.
ITEM_20150317_001630	
ITEM_20150317_001631	Bloque la lumière afin que vous puissiez mieux dormir.
ITEM_20150317_001632	
ITEM_20150317_001633	Montrez-leur le sens du mot 'richesse'.
ITEM_20150317_001634	
ITEM_20150317_001635	Ne la perdez pas, elle est faite d'or massif.
ITEM_20150317_001636	
ITEM_20150317_001637	Remorquer un traîneau tout en portant cela ne serait pas une mauvaise idée.
ITEM_20150317_001638	
ITEM_20150317_001639	Les décorations sont attachées à ce casque pour exiger le respect.
ITEM_20150317_001640	
ITEM_20150317_001641	Le métal de ce casque a été doré avec des feuilles d'or.
ITEM_20150317_001642	
ITEM_20150317_001643	Un casque fait de plaques de métal solides. Souvent porté par les chevaliers.
ITEM_20150317_001644	
ITEM_20150317_001645	Les connaisseurs ont souvent des litiges concernant le facteur de séduction d'une oreille droite par rapport à une oreille pliée.
ITEM_20150317_001646	
ITEM_20150317_001647	Chapeau conçu pour représenter un Kepa.
ITEM_20150317_001648	
ITEM_20150317_001649	Affichez votre pouvoir d'attraction ro-rose et montrez à quel point vous êtes mignon en même temps.
ITEM_20150317_001650	
ITEM_20150317_001651	Il s'agirait d'un masque utilisé dans un pays lointain.
ITEM_20150317_001652	
ITEM_20150317_001653	Un masque basé sur le tigre blanc, un animal très rare.
ITEM_20150317_001654	
ITEM_20150317_001655	Améliore votre vision.
ITEM_20150317_001656	
ITEM_20150317_001657	La corne d'une licorne. Elle est considérée comme un objet mythique.
ITEM_20150317_001658	
ITEM_20150317_001659	Bien que vous ne puissiez pas devenir un démon, vous pouvez vous fixer ceci sur la tête.
ITEM_20150317_001660	
ITEM_20150317_001661	Si vous regardez attentivement, vous pouvez voir de minuscules poils doux sur ces oreilles.
ITEM_20150317_001662	
ITEM_20150317_001663	Casque précédemment utilisé par Mirtis.
ITEM_20150317_001664	
ITEM_20150317_001665	Pourquoi les gens veulent s'attacher des ailes sur la tête?
ITEM_20150317_001666	
ITEM_20150317_001667	Je connais maintenant ce sentiment de solitude. Ce fut une erreur.
ITEM_20150317_001668	
ITEM_20150317_001669	Les anges qui ont commis des péchés sont connus avoir eu leurs ailes devenant noires par leur corruption.
ITEM_20150317_001670	
ITEM_20150317_001671	Comment puis-je vous servir aujourd'hui, maître?
ITEM_20150317_001672	
ITEM_20150317_001673	Un casque qui symbolise les Wugushis.
ITEM_20150317_001674	
ITEM_20150317_001675	Bloque le bruit.
ITEM_20150317_001676	Il vous coupe complètement hors de tout son externe, y compris les cris de mandragores.
ITEM_20150317_001677	
ITEM_20150317_001678	
ITEM_20150317_001679	
